row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
query,tpch1,1,1,ours,12,,,2018.685,443304,1626.825,580520,1596.723,580948,1596.713,580504,1596.786,581028,1596.718,581048,1602.753,580809,ok,,
query,tpch1,1,1,rls_with_index,12,,,1385.934,179880,1325.485,180468,1325.466,180748,1325.444,180824,1325.515,181308,1325.433,181224,1325.468,180914,ok,,
query,tpch1,1,1,ours,13,,,1054.802,131764,1024.469,132612,1024.413,132204,1024.376,132740,1024.458,132420,1025.016,132996,1024.546,132594,ok,,
query,tpch1,1,1,rls_with_index,13,,,1054.743,133588,1024.534,134120,1024.339,134144,1024.284,134148,1024.319,134664,1024.321,134296,1024.359,134274,ok,,
query,tpch1,1,1,ours,18,,,964.630,433280,,,,,,,,,,,0.000,0,error,db_error,ERROR:  custom_filter[engine_error]: malformed ctid_pairs_len for rel=lineitem len=35
query,tpch1,1,1,rls_with_index,18,,,4066.911,142788,4036.579,143796,3975.953,145084,4006.011,146108,3975.960,147132,4006.055,147328,4000.112,145889,ok,,
query,tpch1,1,1,ours,22,,,332.049,57188,331.766,60000,331.594,60192,331.591,60704,331.639,60704,331.617,61220,331.641,60564,ok,,
query,tpch1,1,1,rls_with_index,22,,,331.745,49884,331.668,54704,331.625,54900,331.558,54904,331.634,55420,331.577,55424,331.613,55070,ok,,
setup,tpch1,5,"1,2,3,4,5",ours,__setup__,81028.967,275135056,,,,,,,,,,,,,,,ok,,
setup,tpch1,5,"1,2,3,4,5",rls_with_index,__setup__,29408.710,753713152,,,,,,,,,,,,,,,ok,,
query,tpch1,5,"1,2,3,4,5",ours,3,,,5091.277,664764,2681.673,800960,2711.443,800660,2681.299,811448,2681.482,807868,2681.740,807356,2687.527,805658,ok,,
query,tpch1,5,"1,2,3,4,5",rls_with_index,3,,,18131.718,162640,18132.439,174436,18131.222,174204,18131.066,173808,18131.544,173812,18131.249,173816,18131.504,174015,ok,,
query,tpch1,5,"1,2,3,4,5",ours,5,,,5814.267,660580,3434.686,792804,3404.198,807328,3404.480,807332,3434.700,806824,3404.168,812428,3416.446,805343,ok,,
query,tpch1,5,"1,2,3,4,5",rls_with_index,5,,,110262.416,164664,110562.607,175536,110324.853,175536,110352.208,175536,110054.382,175536,110623.243,175536,110383.459,175536,ok,,
query,tpch1,5,"1,2,3,4,5",ours,7,,,5030.998,653808,2621.020,794136,2620.901,807708,2620.751,806688,2620.815,808700,2620.753,808704,2620.848,805187,ok,,
query,tpch1,5,"1,2,3,4,5",rls_with_index,7,,,40901.273,162944,41020.013,174844,40930.456,174844,40929.881,174844,41020.934,174844,40989.611,174844,40978.179,174844,ok,,
query,tpch1,5,"1,2,3,4,5",ours,8,,,5995.006,658524,3584.751,793856,3584.643,806164,3554.751,807152,3584.885,808176,3584.828,806132,3578.771,804296,ok,,
query,tpch1,5,"1,2,3,4,5",rls_with_index,8,,,34579.473,164680,34517.891,175040,34457.496,175040,34457.525,175040,34577.917,175040,34548.402,175040,34511.846,175040,ok,,
query,tpch1,5,"1,2,3,4,5",ours,10,,,4519.149,658396,2079.268,793268,2078.855,805836,2078.831,806836,2078.739,807864,2078.752,807356,2078.889,804232,ok,,
