db,baseline,query_id,policy_set_name,policy_ids,num_policies,query_complexity,policy_complexity,cold_ms,hot_ms,correctness,baseline_rows,rls_index_rows,mem_overhead_kb,status,error_type,error_msg,pre_run_memory_building_ms
postgres,rls,17,1-10,"1,2,3,4,5,6,7,8,9,10",10,5,30,31.309,31.216,TRUE,1,1,-448,1,,,0.000
postgres,rls,18,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,57,30.979,31.322,TRUE,0,0,-45,1,,,0.000
postgres,rls,19,1-10,"1,2,3,4,5,6,7,8,9,10",10,28,30,31.176,31.472,TRUE,1,1,-672,1,,,0.000
postgres,rls,20,1-10,"1,2,3,4,5,6,7,8,9,10",10,14,30,30.929,31.304,TRUE,0,0,0,1,,,0.000
postgres,rls,21,1-10,"1,2,3,4,5,6,7,8,9,10",10,17,30,30.713,31.471,TRUE,0,0,0,1,,,0.000
postgres,rls,22,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,31.123,31.490,TRUE,0,0,448,1,,,0.000
postgres,rls_index,1,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,31.174,31.428,TRUE,0,0,1344,1,,,54.915
postgres,rls_index,2,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,30.711,31.109,TRUE,0,0,-896,1,,,54.915
postgres,rls_index,3,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,27,31.172,31.369,TRUE,0,0,-224,1,,,54.915
postgres,rls_index,4,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,30,31.154,31.319,TRUE,0,0,448,1,,,54.915
postgres,rls_index,5,1-10,"1,2,3,4,5,6,7,8,9,10",10,12,27,30.930,31.376,TRUE,0,0,0,1,,,54.915
postgres,rls_index,6,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,30,30.596,31.123,TRUE,1,1,448,1,,,54.915
postgres,rls_index,7,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,30.874,31.390,TRUE,0,0,224,1,,,54.915
postgres,rls_index,8,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.198,31.398,TRUE,0,0,45,1,,,54.915
postgres,rls_index,9,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,30.827,30.962,TRUE,0,0,472,1,,,54.915
postgres,rls_index,10,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,31.055,31.323,TRUE,0,0,0,1,,,54.915
postgres,rls_index,11,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,0,30.961,31.400,TRUE,0,0,-224,1,,,54.915
postgres,rls_index,12,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,31.065,31.233,TRUE,0,0,224,1,,,54.915
postgres,rls_index,13,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,27,30.874,31.340,TRUE,0,0,-45,1,,,54.915
postgres,rls_index,14,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,31.116,31.183,TRUE,1,1,224,1,,,54.915
postgres,rls_index,15,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,30,31.124,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",54.915
postgres,rls_index,16,1-10,"1,2,3,4,5,6,7,8,9,10",10,10,0,30.872,31.354,TRUE,0,0,0,1,,,54.915
postgres,rls_index,17,1-10,"1,2,3,4,5,6,7,8,9,10",10,5,30,31.238,31.413,TRUE,1,1,896,1,,,54.915
postgres,rls_index,18,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,57,31.146,31.200,TRUE,0,0,-224,1,,,54.915
postgres,rls_index,19,1-10,"1,2,3,4,5,6,7,8,9,10",10,28,30,30.872,31.207,TRUE,1,1,0,1,,,54.915
postgres,rls_index,20,1-10,"1,2,3,4,5,6,7,8,9,10",10,14,30,31.034,31.430,TRUE,0,0,448,1,,,54.915
postgres,rls_index,21,1-10,"1,2,3,4,5,6,7,8,9,10",10,17,30,30.884,31.327,TRUE,0,0,896,1,,,54.915
postgres,rls_index,22,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,31.197,31.348,TRUE,0,0,448,1,,,54.915
postgres,sieve,1,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,30.887,31.175,TRUE,0,0,448,1,,,8.901
postgres,sieve,2,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,30.450,31.009,TRUE,0,0,-224,1,,,8.901
postgres,sieve,3,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,27,30.531,,UNKNOWN,,0,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ...hippriority from cf_sv_customer customer, orders, cf_sv_line...                                                              ^",8.901
postgres,sieve,4,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,30,31.093,,UNKNOWN,,0,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ...' + interval '3' month and exists ( select * from cf_sv_line...                                                              ^",8.901
postgres,sieve,5,1-10,"1,2,3,4,5,6,7,8,9,10",10,12,27,31.183,,UNKNOWN,,0,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ... as revenue from cf_sv_customer customer, orders, cf_sv_line...                                                              ^",8.901
postgres,sieve,6,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,30,31.182,,UNKNOWN,,1,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ...sum(l_extendedprice * l_discount) as revenue from cf_sv_line...                                                              ^",8.901
postgres,sieve,7,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.199,,UNKNOWN,,0,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ...price * (1 - l_discount) as volume from supplier, cf_sv_line...                                                              ^",8.901
postgres,sieve,8,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.000,,UNKNOWN,,0,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ... volume, n2.n_name as nation from part, supplier, cf_sv_line...                                                              ^",8.901
postgres,sieve,9,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,31.041,,UNKNOWN,,0,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ...ycost * l_quantity as amount from part, supplier, cf_sv_line...                                                              ^",8.901
postgres,sieve,10,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,30.996,,UNKNOWN,,0,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ..., c_comment from cf_sv_customer customer, orders, cf_sv_line...                                                              ^",8.901
postgres,sieve,11,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,0,31.828,31.337,TRUE,0,0,-672,1,,,8.901
postgres,sieve,12,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,31.132,,UNKNOWN,,0,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ...then 1 else 0 end) as low_line_count from orders, cf_sv_line...                                                              ^",8.901
postgres,sieve,13,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,27,30.546,30.840,TRUE,0,0,1120,1,,,8.901
postgres,sieve,14,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,31.063,,UNKNOWN,,1,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ...edprice * (1 - l_discount)) as promo_revenue from cf_sv_line...                                                              ^",8.901
postgres,sieve,15,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,30,30.866,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",8.901
postgres,sieve,16,1-10,"1,2,3,4,5,6,7,8,9,10",10,10,0,31.201,31.354,TRUE,0,0,-448,1,,,8.901
postgres,sieve,17,1-10,"1,2,3,4,5,6,7,8,9,10",10,5,30,31.130,,UNKNOWN,,1,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ...ect sum(l_extendedprice) / 7.0 as avg_yearly from cf_sv_line...                                                              ^",8.901
postgres,sieve,18,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,57,31.083,,UNKNOWN,,0,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ...l_quantity) from cf_sv_customer customer, orders, cf_sv_line...                                                              ^",8.901
postgres,sieve,19,1-10,"1,2,3,4,5,6,7,8,9,10",10,28,30,30.623,,UNKNOWN,,1,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ..._extendedprice* (1 - l_discount)) as revenue from cf_sv_line...                                                              ^",8.901
postgres,sieve,20,1-10,"1,2,3,4,5,6,7,8,9,10",10,14,30,31.219,,UNKNOWN,,0,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: ...ps_availqty > ( select 0.5 * sum(l_quantity) from cf_sv_line...                                                              ^",8.901
postgres,sieve,21,1-10,"1,2,3,4,5,6,7,8,9,10",10,17,30,31.008,,UNKNOWN,,0,,0,db_error,"ERROR:  relation ""cf_sv_lineitem"" does not exist LINE 1: select s_name, count(*) as numwait from supplier, cf_sv_line...                                                           ^",8.901
postgres,sieve,22,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,31.159,31.275,TRUE,0,0,896,1,,,8.901
postgres,sieve_index,1,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,31.196,31.295,TRUE,0,0,1344,1,,,53.098
postgres,sieve_index,2,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,30.960,31.315,TRUE,0,0,-224,1,,,53.098
postgres,sieve_index,3,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,27,31.230,31.452,TRUE,0,0,1344,1,,,53.098
postgres,sieve_index,4,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,30,31.196,31.349,TRUE,0,0,672,1,,,53.098
postgres,sieve_index,5,1-10,"1,2,3,4,5,6,7,8,9,10",10,12,27,30.990,31.323,TRUE,0,0,1271,1,,,53.098
postgres,sieve_index,6,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,30,31.067,31.168,TRUE,1,1,448,1,,,53.098
postgres,sieve_index,7,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.111,31.391,TRUE,0,0,1887,1,,,53.098
postgres,sieve_index,8,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.210,31.394,TRUE,0,0,1195,1,,,53.098
postgres,sieve_index,9,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,31.246,31.397,TRUE,0,0,1039,1,,,53.098
postgres,sieve_index,10,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,31.012,31.092,TRUE,0,0,672,1,,,53.098
postgres,sieve_index,11,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,0,30.925,31.116,TRUE,0,0,-448,1,,,53.098
postgres,sieve_index,12,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,31.022,31.273,TRUE,0,0,1120,1,,,53.098
postgres,sieve_index,13,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,27,30.962,31.380,TRUE,0,0,1568,1,,,53.098
postgres,sieve_index,14,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,31.038,31.340,TRUE,1,1,896,1,,,53.098
postgres,sieve_index,15,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,30,31.147,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",53.098
postgres,sieve_index,16,1-10,"1,2,3,4,5,6,7,8,9,10",10,10,0,31.041,31.353,TRUE,0,0,-448,1,,,53.098
postgres,sieve_index,17,1-10,"1,2,3,4,5,6,7,8,9,10",10,5,30,31.103,31.333,TRUE,1,1,1095,1,,,53.098
postgres,sieve_index,18,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,57,31.254,31.237,TRUE,0,0,1695,1,,,53.098
postgres,sieve_index,19,1-10,"1,2,3,4,5,6,7,8,9,10",10,28,30,30.683,31.191,TRUE,1,1,672,1,,,53.098
postgres,sieve_index,20,1-10,"1,2,3,4,5,6,7,8,9,10",10,14,30,30.906,31.212,TRUE,0,0,896,1,,,53.098
postgres,sieve_index,21,1-10,"1,2,3,4,5,6,7,8,9,10",10,17,30,31.161,31.305,TRUE,0,0,1594,1,,,53.098
postgres,sieve_index,22,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,31.142,31.252,TRUE,0,0,595,1,,,53.098
postgres,ours,1,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,30.894,31.870,TRUE,0,0,8736,1,,,8.926
postgres,ours,2,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.418,31.908,TRUE,0,0,7168,1,,,8.926
postgres,ours,3,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,27,32.041,31.816,TRUE,0,0,8512,1,,,8.926
postgres,ours,4,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,30,31.903,31.316,TRUE,0,0,8064,1,,,8.926
postgres,ours,5,1-10,"1,2,3,4,5,6,7,8,9,10",10,12,27,32.114,31.675,TRUE,0,0,8288,1,,,8.926
postgres,ours,6,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,30,31.834,32.647,TRUE,1,1,8736,1,,,8.926
postgres,ours,7,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,32.094,31.985,TRUE,0,0,8243,1,,,8.926
postgres,ours,8,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.352,31.812,TRUE,0,0,8064,1,,,8.926
postgres,ours,9,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,31.724,31.873,TRUE,0,0,8760,1,,,8.926
postgres,ours,10,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,31.779,32.099,TRUE,0,0,8422,1,,,8.926
postgres,ours,11,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,0,31.744,31.695,TRUE,0,0,7123,1,,,8.926
postgres,ours,12,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,31.518,31.905,TRUE,0,0,8288,1,,,8.926
postgres,ours,13,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,27,31.924,31.961,TRUE,0,0,8736,1,,,8.926
postgres,ours,14,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,30.877,31.724,TRUE,1,1,8064,1,,,8.926
postgres,ours,15,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,30,31.600,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",8.926
postgres,ours,16,1-10,"1,2,3,4,5,6,7,8,9,10",10,10,0,30.957,31.582,TRUE,0,0,7481,1,,,8.926
postgres,ours,17,1-10,"1,2,3,4,5,6,7,8,9,10",10,5,30,31.181,31.958,TRUE,1,1,8736,1,,,8.926
postgres,ours,18,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,57,30.635,30.895,TRUE,0,0,8288,1,,,8.926
postgres,ours,19,1-10,"1,2,3,4,5,6,7,8,9,10",10,28,30,30.524,31.245,TRUE,1,1,8064,1,,,8.926
postgres,ours,20,1-10,"1,2,3,4,5,6,7,8,9,10",10,14,30,31.940,31.876,TRUE,0,0,8288,1,,,8.926
postgres,ours,21,1-10,"1,2,3,4,5,6,7,8,9,10",10,17,30,31.685,31.708,TRUE,0,0,8512,1,,,8.926
postgres,ours,22,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,30.627,31.223,TRUE,0,0,9094,1,,,8.926
postgres,no_policy,1,11-15,"11,12,13,14,15",5,4,11,30.668,30.758,TRUE,0,0,0,1,,,0.000
postgres,no_policy,2,11-15,"11,12,13,14,15",5,15,0,30.543,30.760,TRUE,0,0,0,1,,,0.000
postgres,no_policy,3,11-15,"11,12,13,14,15",5,8,23,30.377,30.583,TRUE,0,0,0,1,,,0.000
postgres,no_policy,4,11-15,"11,12,13,14,15",5,9,34,30.485,30.532,TRUE,0,0,0,1,,,0.000
postgres,no_policy,5,11-15,"11,12,13,14,15",5,12,23,30.589,30.730,TRUE,0,0,0,1,,,0.000
postgres,no_policy,6,11-15,"11,12,13,14,15",5,6,11,30.506,31.250,TRUE,1,1,0,1,,,0.000
postgres,no_policy,7,11-15,"11,12,13,14,15",5,15,0,30.998,31.381,TRUE,0,0,0,1,,,0.000
postgres,no_policy,8,11-15,"11,12,13,14,15",5,15,0,31.156,31.198,TRUE,0,0,0,1,,,0.000
postgres,no_policy,9,11-15,"11,12,13,14,15",5,11,0,30.604,30.711,TRUE,0,0,0,1,,,0.000
postgres,no_policy,10,11-15,"11,12,13,14,15",5,9,23,30.449,30.777,TRUE,0,0,0,1,,,0.000
postgres,no_policy,11,11-15,"11,12,13,14,15",5,9,0,30.579,30.693,TRUE,0,0,0,1,,,0.000
postgres,no_policy,12,11-15,"11,12,13,14,15",5,11,34,30.505,30.671,TRUE,0,0,0,1,,,0.000
postgres,no_policy,13,11-15,"11,12,13,14,15",5,6,34,30.658,30.733,TRUE,0,0,0,1,,,0.000
postgres,no_policy,14,11-15,"11,12,13,14,15",5,4,11,30.747,30.698,TRUE,1,1,0,1,,,0.000
postgres,no_policy,15,11-15,"11,12,13,14,15",5,8,11,30.718,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",0.000
postgres,no_policy,16,11-15,"11,12,13,14,15",5,10,0,30.779,30.968,TRUE,0,0,0,1,,,0.000
postgres,no_policy,17,11-15,"11,12,13,14,15",5,5,11,30.710,30.671,TRUE,1,1,0,1,,,0.000
postgres,no_policy,18,11-15,"11,12,13,14,15",5,9,34,30.400,30.701,TRUE,0,0,0,1,,,0.000
postgres,no_policy,19,11-15,"11,12,13,14,15",5,28,11,30.476,30.607,TRUE,1,1,0,1,,,0.000
postgres,no_policy,20,11-15,"11,12,13,14,15",5,14,11,30.504,30.714,TRUE,0,0,0,1,,,0.000
postgres,no_policy,21,11-15,"11,12,13,14,15",5,17,11,30.333,30.564,TRUE,0,0,0,1,,,0.000
postgres,no_policy,22,11-15,"11,12,13,14,15",5,9,34,30.600,30.759,TRUE,0,0,0,1,,,0.000
postgres,view_based,1,11-15,"11,12,13,14,15",5,4,11,30.502,30.830,TRUE,0,0,672,1,,,3.973
postgres,view_based,2,11-15,"11,12,13,14,15",5,15,0,30.585,30.643,TRUE,0,0,-269,1,,,3.973
postgres,view_based,3,11-15,"11,12,13,14,15",5,8,23,30.579,30.676,TRUE,0,0,1792,1,,,3.973
postgres,view_based,4,11-15,"11,12,13,14,15",5,9,34,30.489,30.534,TRUE,0,0,1971,1,,,3.973
postgres,view_based,5,11-15,"11,12,13,14,15",5,12,23,30.484,30.696,TRUE,0,0,1358,1,,,3.973
postgres,view_based,6,11-15,"11,12,13,14,15",5,6,11,30.411,30.582,TRUE,1,1,1792,1,,,3.973
postgres,view_based,7,11-15,"11,12,13,14,15",5,15,0,30.334,30.491,TRUE,0,0,1015,1,,,3.973
postgres,view_based,8,11-15,"11,12,13,14,15",5,15,0,30.474,30.605,TRUE,0,0,1036,1,,,3.973
postgres,view_based,9,11-15,"11,12,13,14,15",5,11,0,30.419,30.554,TRUE,0,0,943,1,,,3.973
postgres,view_based,10,11-15,"11,12,13,14,15",5,9,23,30.499,30.651,TRUE,0,0,1499,1,,,3.973
postgres,view_based,11,11-15,"11,12,13,14,15",5,9,0,30.588,30.733,TRUE,0,0,-224,1,,,3.973
postgres,view_based,12,11-15,"11,12,13,14,15",5,11,34,30.364,30.721,TRUE,0,0,1344,1,,,3.973
postgres,view_based,13,11-15,"11,12,13,14,15",5,6,34,30.441,30.681,TRUE,0,0,1299,1,,,3.973
postgres,view_based,14,11-15,"11,12,13,14,15",5,4,11,30.474,30.704,TRUE,1,1,896,1,,,3.973
postgres,view_based,15,11-15,"11,12,13,14,15",5,8,11,30.702,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",3.973
postgres,view_based,16,11-15,"11,12,13,14,15",5,10,0,30.606,30.772,TRUE,0,0,-448,1,,,3.973
postgres,view_based,17,11-15,"11,12,13,14,15",5,5,11,30.404,30.737,TRUE,1,1,224,1,,,3.973
postgres,view_based,18,11-15,"11,12,13,14,15",5,9,34,30.528,30.683,TRUE,0,0,1471,1,,,3.973
postgres,view_based,19,11-15,"11,12,13,14,15",5,28,11,30.316,30.582,TRUE,1,1,672,1,,,3.973
postgres,view_based,20,11-15,"11,12,13,14,15",5,14,11,30.612,30.619,TRUE,0,0,672,1,,,3.973
postgres,view_based,21,11-15,"11,12,13,14,15",5,17,11,30.312,30.612,TRUE,0,0,1465,1,,,3.973
postgres,view_based,22,11-15,"11,12,13,14,15",5,9,34,30.322,30.700,TRUE,0,0,257,1,,,3.973
postgres,rls,1,11-15,"11,12,13,14,15",5,4,11,30.584,30.605,TRUE,0,0,1120,1,,,0.000
postgres,rls,2,11-15,"11,12,13,14,15",5,15,0,30.570,30.639,TRUE,0,0,0,1,,,0.000
postgres,rls,3,11-15,"11,12,13,14,15",5,8,23,30.489,30.792,TRUE,0,0,2091,1,,,0.000
postgres,rls,4,11-15,"11,12,13,14,15",5,9,34,30.684,30.735,TRUE,0,0,1971,1,,,0.000
postgres,rls,5,11-15,"11,12,13,14,15",5,12,23,30.606,30.666,TRUE,0,0,832,1,,,0.000
postgres,rls,6,11-15,"11,12,13,14,15",5,6,11,30.491,30.739,TRUE,1,1,2240,1,,,0.000
postgres,rls,7,11-15,"11,12,13,14,15",5,15,0,30.559,30.737,TRUE,0,0,1048,1,,,0.000
postgres,rls,8,11-15,"11,12,13,14,15",5,15,0,30.613,30.664,TRUE,0,0,536,1,,,0.000
postgres,rls,9,11-15,"11,12,13,14,15",5,11,0,30.518,30.633,TRUE,0,0,1248,1,,,0.000
postgres,rls,10,11-15,"11,12,13,14,15",5,9,23,30.536,30.676,TRUE,0,0,1446,1,,,0.000
postgres,rls,11,11-15,"11,12,13,14,15",5,9,0,30.534,30.522,TRUE,0,0,0,1,,,0.000
postgres,rls,12,11-15,"11,12,13,14,15",5,11,34,30.481,30.525,TRUE,0,0,1439,1,,,0.000
postgres,rls,13,11-15,"11,12,13,14,15",5,6,34,30.640,30.496,TRUE,0,0,1120,1,,,0.000
postgres,rls,14,11-15,"11,12,13,14,15",5,4,11,30.341,30.515,TRUE,1,1,1344,1,,,0.000
postgres,rls,15,11-15,"11,12,13,14,15",5,8,11,30.713,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",0.000
postgres,rls,16,11-15,"11,12,13,14,15",5,10,0,30.533,30.710,TRUE,0,0,-224,1,,,0.000
postgres,rls,17,11-15,"11,12,13,14,15",5,5,11,30.802,30.687,TRUE,1,1,1742,1,,,0.000
postgres,rls,18,11-15,"11,12,13,14,15",5,9,34,30.585,30.581,TRUE,0,0,1900,1,,,0.000
postgres,rls,19,11-15,"11,12,13,14,15",5,28,11,30.657,30.685,TRUE,1,1,1568,1,,,0.000
postgres,rls,20,11-15,"11,12,13,14,15",5,14,11,30.774,30.874,TRUE,0,0,672,1,,,0.000
postgres,rls,21,11-15,"11,12,13,14,15",5,17,11,30.671,30.645,TRUE,0,0,2037,1,,,0.000
postgres,rls,22,11-15,"11,12,13,14,15",5,9,34,30.785,30.908,TRUE,0,0,538,1,,,0.000
postgres,rls_index,1,11-15,"11,12,13,14,15",5,4,11,30.732,30.819,TRUE,0,0,2631,1,,,59.755
postgres,rls_index,2,11-15,"11,12,13,14,15",5,15,0,30.609,30.520,TRUE,0,0,672,1,,,59.755
postgres,rls_index,3,11-15,"11,12,13,14,15",5,8,23,31.322,31.517,TRUE,0,0,2662,1,,,59.755
postgres,rls_index,4,11-15,"11,12,13,14,15",5,9,34,30.802,31.333,TRUE,0,0,2664,1,,,59.755
postgres,rls_index,5,11-15,"11,12,13,14,15",5,12,23,30.714,31.480,TRUE,0,0,2054,1,,,59.755
postgres,rls_index,6,11-15,"11,12,13,14,15",5,6,11,31.151,31.416,TRUE,1,1,3360,1,,,59.755
postgres,rls_index,7,11-15,"11,12,13,14,15",5,15,0,31.020,31.143,TRUE,0,0,1555,1,,,59.755
postgres,rls_index,8,11-15,"11,12,13,14,15",5,15,0,31.229,31.353,TRUE,0,0,1978,1,,,59.755
postgres,rls_index,9,11-15,"11,12,13,14,15",5,11,0,30.928,31.234,TRUE,0,0,1757,1,,,59.755
postgres,rls_index,10,11-15,"11,12,13,14,15",5,9,23,31.184,31.384,TRUE,0,0,2821,1,,,59.755
postgres,rls_index,11,11-15,"11,12,13,14,15",5,9,0,31.291,31.444,TRUE,0,0,448,1,,,59.755
postgres,rls_index,12,11-15,"11,12,13,14,15",5,11,34,31.144,31.057,TRUE,0,0,2708,1,,,59.755
postgres,rls_index,13,11-15,"11,12,13,14,15",5,6,34,30.902,31.127,TRUE,0,0,1443,1,,,59.755
postgres,rls_index,14,11-15,"11,12,13,14,15",5,4,11,31.119,31.401,TRUE,1,1,2407,1,,,59.755
postgres,rls_index,15,11-15,"11,12,13,14,15",5,8,11,31.081,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",59.755
postgres,rls_index,16,11-15,"11,12,13,14,15",5,10,0,30.873,31.155,TRUE,0,0,-224,1,,,59.755
postgres,rls_index,17,11-15,"11,12,13,14,15",5,5,11,30.953,31.368,TRUE,1,1,2717,1,,,59.755
postgres,rls_index,18,11-15,"11,12,13,14,15",5,9,34,30.578,31.285,TRUE,0,0,2800,1,,,59.755
postgres,rls_index,19,11-15,"11,12,13,14,15",5,28,11,31.062,31.471,TRUE,1,1,2327,1,,,59.755
postgres,rls_index,20,11-15,"11,12,13,14,15",5,14,11,30.769,31.386,TRUE,0,0,2323,1,,,59.755
postgres,rls_index,21,11-15,"11,12,13,14,15",5,17,11,31.184,31.624,TRUE,0,0,3641,1,,,59.755
postgres,rls_index,22,11-15,"11,12,13,14,15",5,9,34,30.479,30.896,TRUE,0,0,269,1,,,59.755
postgres,sieve,1,11-15,"11,12,13,14,15",5,4,11,30.549,31.302,TRUE,0,0,1568,1,,,12.761
postgres,sieve,2,11-15,"11,12,13,14,15",5,15,0,31.392,31.289,TRUE,0,0,-1120,1,,,12.761
postgres,sieve,3,11-15,"11,12,13,14,15",5,8,23,31.221,31.316,TRUE,0,0,1214,1,,,12.761
postgres,sieve,4,11-15,"11,12,13,14,15",5,9,34,31.050,31.248,TRUE,0,0,1688,1,,,12.761
postgres,sieve,5,11-15,"11,12,13,14,15",5,12,23,31.099,31.170,TRUE,0,0,986,1,,,12.761
postgres,sieve,6,11-15,"11,12,13,14,15",5,6,11,31.131,31.295,TRUE,1,1,2240,1,,,12.761
postgres,sieve,7,11-15,"11,12,13,14,15",5,15,0,31.318,31.183,TRUE,0,0,1084,1,,,12.761
postgres,sieve,8,11-15,"11,12,13,14,15",5,15,0,30.850,31.187,TRUE,0,0,939,1,,,12.761
postgres,sieve,9,11-15,"11,12,13,14,15",5,11,0,31.450,31.213,TRUE,0,0,1065,1,,,12.761
postgres,sieve,10,11-15,"11,12,13,14,15",5,9,23,31.099,31.160,TRUE,0,0,1801,1,,,12.761
postgres,sieve,11,11-15,"11,12,13,14,15",5,9,0,30.917,31.354,TRUE,0,0,-224,1,,,12.761
