baseline,K,query_id,trial_type,trial_idx,elapsed_ms,mem_peak_mb,mem_delta_mb,status,error_type,error_msg,timeout_ms,eval_ms,artifact_load_ms,artifact_parse_ms,stamp_ms,bin_ms,local_sat_ms,prop_ms,prop_iters,decode_ms,ctid_map_ms,filter_ms,rows_seen,rows_passed,policy_total_ms
rls_no_index,10,3,hot,1,20.122,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,3,hot,2,20.112,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,3,hot,3,20.138,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,3,hot,4,20.176,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,3,hot,5,20.180,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,4,cold,0,20.213,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,4,hot,1,20.131,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,4,hot,2,20.130,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,4,hot,3,20.136,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,4,hot,4,20.343,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,4,hot,5,20.255,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,5,cold,0,141.763,53.445,36.969,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,5,hot,1,121.704,51.477,35.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,5,hot,2,121.315,50.164,33.906,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,5,hot,3,141.718,53.445,37.188,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,5,hot,4,121.551,51.477,35.219,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,5,hot,5,141.772,54.539,38.062,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,6,cold,0,141.543,55.195,39.594,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,6,hot,1,121.178,49.508,33.250,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,6,hot,2,121.291,51.914,35.656,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,6,hot,3,121.246,49.727,33.469,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,6,hot,4,121.589,49.945,33.688,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,6,hot,5,121.101,52.789,36.969,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,7,cold,0,20.278,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,7,hot,1,20.250,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,7,hot,2,20.184,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,7,hot,3,20.220,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,7,hot,4,20.222,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,7,hot,5,20.207,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,8,cold,0,11205.332,81.445,64.969,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,8,hot,1,101.267,87.352,71.094,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,1,cold,0,20.278,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,1,hot,1,20.183,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,1,hot,2,20.258,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,1,hot,3,20.130,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,1,hot,4,20.166,15.602,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,1,hot,5,20.161,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,2,cold,0,20.143,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,2,hot,1,20.127,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,2,hot,2,20.231,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,2,hot,3,20.084,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,2,hot,4,20.168,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,2,hot,5,20.192,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,3,cold,0,20.138,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,3,hot,1,20.179,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,3,hot,2,20.144,16.258,0.219,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,3,hot,3,20.330,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,3,hot,4,20.139,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,3,hot,5,20.139,16.258,0.219,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,4,cold,0,20.138,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,4,hot,1,20.171,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,4,hot,2,20.220,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,4,hot,3,20.126,15.820,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,4,hot,4,20.118,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,4,hot,5,20.178,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,8,hot,2,666.380,103.305,86.828,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,5,cold,0,60.783,52.133,35.875,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,5,hot,1,60.702,46.883,30.406,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,5,hot,2,60.574,53.008,36.531,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,5,hot,3,60.717,52.789,36.531,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,5,hot,4,60.739,53.445,37.188,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,5,hot,5,60.730,45.789,29.531,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,6,cold,0,60.614,42.945,26.469,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,6,hot,1,60.821,44.258,28.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,6,hot,2,60.825,42.070,25.594,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,8,hot,3,627.243,103.008,86.531,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,6,hot,3,60.538,42.727,26.469,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,6,hot,4,80.909,55.414,38.938,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,6,hot,5,80.980,56.945,40.688,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,7,cold,0,20.347,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,7,hot,1,20.141,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,7,hot,2,20.402,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,7,hot,3,20.278,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,7,hot,4,20.142,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,7,hot,5,20.131,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,8,cold,0,81.016,56.945,40.469,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,10,8,hot,4,545.358,103.059,86.801,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,8,hot,1,81.120,58.039,41.562,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,8,hot,2,80.916,57.164,41.125,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,8,hot,3,80.996,57.164,41.125,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,8,hot,4,81.051,58.258,42.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,8,hot,5,80.927,58.477,42.219,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,1,cold,0,40.399,39.836,17.016,ok,,,60000,0.179,1.884,2.691,2.854,0.250,2.487,0.000,0,0.000,0.328,0.943,15000,0,19.705
ours,15,1,hot,1,40.234,39.383,16.344,ok,,,60000,0.287,2.910,3.131,3.385,0.297,2.918,0.000,0,0.000,0.379,1.093,15000,0,23.343
ours,15,1,hot,2,40.459,39.602,16.562,ok,,,60000,0.312,2.382,2.507,2.803,0.249,2.439,0.000,0,0.000,0.304,0.898,15000,0,19.180
ours,15,1,hot,3,40.421,39.395,16.574,ok,,,60000,0.185,1.864,2.625,2.854,0.253,2.473,0.000,0,0.000,0.315,0.919,15000,0,19.654
ours,15,1,hot,4,40.402,39.668,16.848,ok,,,60000,0.195,1.994,2.588,2.809,0.252,2.418,0.000,0,0.000,0.303,0.895,15000,0,19.333
rls_no_index,10,8,hot,5,626.338,102.023,85.984,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,1,hot,5,40.321,39.398,16.797,ok,,,60000,0.187,1.894,2.487,2.827,0.249,2.446,0.000,0,0.000,0.471,1.013,15000,0,19.198
ours,15,2,cold,0,20.186,22.602,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,2,hot,1,20.122,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,2,hot,2,20.131,22.602,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,2,hot,3,20.122,22.602,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,2,hot,4,20.279,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,2,hot,5,20.140,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,3,cold,0,20.164,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,3,hot,1,20.168,23.039,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,3,hot,2,20.155,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,3,hot,3,20.176,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,3,hot,4,20.187,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,3,hot,5,20.175,23.039,0.219,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,4,cold,0,20.186,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,4,hot,1,20.116,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,4,hot,2,20.167,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,4,hot,3,20.136,23.039,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,4,hot,4,20.256,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,4,hot,5,20.247,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,5,cold,0,20.339,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,5,hot,1,20.196,23.039,0.219,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,5,hot,2,20.125,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,5,hot,3,20.040,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,5,hot,4,20.196,23.039,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,5,hot,5,20.391,23.039,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,6,cold,0,20.234,23.039,0.219,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,6,hot,1,20.200,23.039,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,6,hot,2,20.131,22.602,0.219,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,6,hot,3,20.205,22.602,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,6,hot,4,20.207,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,6,hot,5,20.319,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,7,cold,0,20.173,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,7,hot,1,20.235,22.602,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,7,hot,2,20.401,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,7,hot,3,20.147,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,7,hot,4,20.136,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,7,hot,5,20.127,22.820,0.000,error,missing_artifact,"ERROR:  custom_filter: missing artifacts: customer_code_base, customer_ctid, dict/customer/c_acctbal, dict/customer/c_mk",60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,8,cold,0,20.168,22.820,0.000,error,db_error,ERROR:  could not devise a query plan for the given query,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,8,hot,1,20.163,22.602,0.000,error,db_error,ERROR:  could not devise a query plan for the given query,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,8,hot,2,20.187,22.820,0.000,error,db_error,ERROR:  could not devise a query plan for the given query,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,8,hot,3,20.242,22.820,0.000,error,db_error,ERROR:  could not devise a query plan for the given query,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,8,hot,4,20.140,22.820,0.000,error,db_error,ERROR:  could not devise a query plan for the given query,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,8,hot,5,20.135,22.820,0.000,error,db_error,ERROR:  could not devise a query plan for the given query,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,1,cold,0,20.135,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,1,hot,1,20.417,16.477,0.219,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,1,hot,2,20.185,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,1,hot,3,20.162,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,1,hot,4,20.276,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
