row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,16,,,61.633,39604,61.003,48372,,,,,,,,,61.003,48372,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,18,,,603.381,216384,512.935,309424,,,,,,,,,512.935,309424,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,21,,,573.630,169360,452.774,254352,,,,,,,,,452.774,254352,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,22,,,181.844,55948,121.259,61152,,,,,,,,,121.259,61152,ok,,
setup,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,__setup__,3627.774,110084096,,,,,,,,,,,,,,,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,1,,,3012.383,244372,2951.966,250212,,,,,,,,,2951.966,250212,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,2,,,30.735,16456,30.592,22172,,,,,,,,,30.592,22172,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,3,,,30.632,16580,30.474,24584,,,,,,,,,30.474,24584,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,4,,,3283.217,165944,3253.094,169464,,,,,,,,,3253.094,169464,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,5,,,30.733,16580,30.592,25500,,,,,,,,,30.592,25500,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,6,,,2861.613,250968,2801.232,256612,,,,,,,,,2801.232,256612,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,7,,,30.702,16580,30.376,25604,,,,,,,,,30.376,25604,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,8,,,30.572,16580,30.540,29376,,,,,,,,,30.540,29376,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,9,,,30.557,16580,30.588,26108,,,,,,,,,30.588,26108,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,10,,,30.559,16580,30.477,29140,,,,,,,,,30.477,29140,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,11,,,30.539,16580,30.446,21760,,,,,,,,,30.446,21760,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,12,,,3253.129,141720,3222.990,254604,,,,,,,,,3222.990,254604,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,13,,,30.729,16580,30.612,26640,,,,,,,,,30.612,26640,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,15,,,5391.677,240272,5361.412,269632,,,,,,,,,5361.412,269632,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,16,,,30.642,16580,30.642,29460,,,,,,,,,30.642,29460,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,18,,,6054.187,170620,6054.108,182136,,,,,,,,,6054.108,182136,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,21,,,9217.363,295076,9217.164,314600,,,,,,,,,9217.164,314600,ok,,
query,tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,22,,,30.892,16580,30.637,26664,,,,,,,,,30.637,26664,ok,,
