row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
query,tpch0_01,5,"1,2,3,4,5",ours,7,,,181.295,52744,30.567,55816,,,,,,,,,30.567,55816,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,7,,,30.583,17004,30.384,36008,,,,,,,,,30.384,36008,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,8,,,181.227,49460,60.614,55448,,,,,,,,,60.614,55448,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,8,,,30.579,17004,30.368,37032,,,,,,,,,30.368,37032,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,9,,,181.222,50848,60.624,59576,,,,,,,,,60.624,59576,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,9,,,181.066,37568,150.830,38080,,,,,,,,,150.830,38080,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,10,,,151.211,44480,30.582,55820,,,,,,,,,30.582,55820,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,10,,,30.567,17004,30.414,36032,,,,,,,,,30.414,36032,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,11,,,30.839,24328,30.528,29472,,,,,,,,,30.528,29472,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,11,,,30.529,17004,30.366,21696,,,,,,,,,30.366,21696,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,12,,,151.128,43716,30.522,54940,,,,,,,,,30.522,54940,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,12,,,30.555,17004,30.437,35496,,,,,,,,,30.437,35496,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,13,,,30.824,24328,30.549,29984,,,,,,,,,30.549,29984,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,13,,,30.525,17004,30.367,22720,,,,,,,,,30.367,22720,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,14,,,151.096,43712,30.557,52912,,,,,,,,,30.557,52912,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,14,,,30.549,17008,30.419,33416,,,,,,,,,30.419,33416,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,15,,,151.217,45212,30.546,53908,,,,,,,,,30.546,53908,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,15,,,30.599,17016,30.372,34476,,,,,,,,,30.372,34476,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,16,,,30.800,24324,30.531,29472,,,,,,,,,30.531,29472,ok,,
